Timestamp,Location_ID,Gas_Price,Customer_Count,Inventory_Level,Day_of_Week,Is_Holiday,Temperature
2023-05-11 21:00:00,Loc_13,4.29,63,822,Thursday,0,19
2023-05-11 21:00:00,Loc_14,4.09,98,560,Thursday,0,22
2023-05-11 21:00:00,Loc_15,2.85,54,374,Thursday,0,18
2023-05-11 21:00:00,Loc_16,3.36,13,686,Thursday,0,20
2023-05-11 21:00:00,Loc_17,2.73,85,872,Thursday,0,23
2023-05-11 21:00:00,Loc_18,3.26,94,877,Thursday,0,23
2023-05-11 21:00:00,Loc_19,4.01,86,232,Thursday,0,23
2023-05-11 21:00:00,Loc_20,3.99,11,647,Thursday,0,20
2023-05-11 22:00:00,Loc_1,2.64,84,732,Thursday,0,19
2023-05-11 22:00:00,Loc_2,2.82,71,894,Thursday,0,26
2023-05-11 22:00:00,Loc_3,2.83,79,222,Thursday,0,24
2023-05-11 22:00:00,Loc_4,3.85,31,643,Thursday,0,28
2023-05-11 22:00:00,Loc_5,3.82,72,577,Thursday,0,17
2023-05-11 22:00:00,Loc_6,2.75,52,411,Thursday,0,29
2023-05-11 22:00:00,Loc_7,3.46,31,923,Thursday,0,24
2023-05-11 22:00:00,Loc_8,2.81,94,911,Thursday,0,16
2023-05-11 22:00:00,Loc_9,4.38,72,206,Thursday,0,28
2023-05-11 22:00:00,Loc_10,2.75,92,464,Thursday,0,17
2023-05-11 22:00:00,Loc_11,3.28,16,593,Thursday,0,25
2023-05-11 22:00:00,Loc_12,4.06,96,875,Thursday,0,19
2023-05-11 22:00:00,Loc_13,3.3,87,840,Thursday,0,15
2023-05-11 22:00:00,Loc_14,3.3,51,752,Thursday,0,25
2023-05-11 22:00:00,Loc_15,4.31,88,285,Thursday,0,25
2023-05-11 22:00:00,Loc_16,3.01,80,611,Thursday,0,27
2023-05-11 22:00:00,Loc_17,4.38,71,493,Thursday,0,19
2023-05-11 22:00:00,Loc_18,4.26,89,778,Thursday,0,17
2023-05-11 22:00:00,Loc_19,3.57,6,356,Thursday,0,22
2023-05-11 22:00:00,Loc_20,4.05,32,578,Thursday,0,28
2023-05-11 23:00:00,Loc_1,2.57,67,623,Thursday,0,29
2023-05-11 23:00:00,Loc_2,4.45,46,351,Thursday,0,19
2023-05-11 23:00:00,Loc_3,3.6,48,374,Thursday,0,15
2023-05-11 23:00:00,Loc_4,2.52,66,811,Thursday,0,15
2023-05-11 23:00:00,Loc_5,2.79,68,424,Thursday,0,18
2023-05-11 23:00:00,Loc_6,3.5,23,981,Thursday,0,23
2023-05-11 23:00:00,Loc_7,4.34,46,577,Thursday,0,27
2023-05-11 23:00:00,Loc_8,2.61,70,354,Thursday,0,23
2023-05-11 23:00:00,Loc_9,2.73,26,382,Thursday,0,24
2023-05-11 23:00:00,Loc_10,2.53,93,851,Thursday,0,18
2023-05-11 23:00:00,Loc_11,3.98,82,630,Thursday,0,15
2023-05-11 23:00:00,Loc_12,4.49,89,896,Thursday,0,15
2023-05-11 23:00:00,Loc_13,3.14,24,450,Thursday,0,16
2023-05-11 23:00:00,Loc_14,2.51,77,625,Thursday,0,18
2023-05-11 23:00:00,Loc_15,3.99,20,372,Thursday,0,22
2023-05-11 23:00:00,Loc_16,3.04,51,582,Thursday,0,24
2023-05-11 23:00:00,Loc_17,4.4,94,643,Thursday,0,15
2023-05-11 23:00:00,Loc_18,3.16,9,757,Thursday,0,22
2023-05-11 23:00:00,Loc_19,4.46,53,420,Thursday,0,28
2023-05-11 23:00:00,Loc_20,3.04,84,390,Thursday,0,20
2023-05-12 00:00:00,Loc_1,4.42,32,591,Friday,0,27
2023-05-12 00:00:00,Loc_2,3.27,71,217,Friday,0,15
2023-05-12 00:00:00,Loc_3,3.22,8,953,Friday,0,29
2023-05-12 00:00:00,Loc_4,4.12,27,210,Friday,0,17
2023-05-12 00:00:00,Loc_5,4.49,49,909,Friday,0,18
2023-05-12 00:00:00,Loc_6,4.1,59,274,Friday,0,16
2023-05-12 00:00:00,Loc_7,3.45,52,416,Friday,0,26
2023-05-12 00:00:00,Loc_8,4.2,45,438,Friday,0,16
2023-05-12 00:00:00,Loc_9,3.91,22,321,Friday,0,22
2023-05-12 00:00:00,Loc_10,3.12,100,462,Friday,0,29
2023-05-12 00:00:00,Loc_11,4.03,38,870,Friday,0,27
2023-05-12 00:00:00,Loc_12,3.89,51,437,Friday,0,30
2023-05-12 00:00:00,Loc_13,2.91,16,327,Friday,0,17
2023-05-12 00:00:00,Loc_14,4.0,34,869,Friday,0,26
2023-05-12 00:00:00,Loc_15,3.49,22,331,Friday,0,20
2023-05-12 00:00:00,Loc_16,3.48,11,503,Friday,0,27
2023-05-12 00:00:00,Loc_17,3.91,49,676,Friday,0,21
2023-05-12 00:00:00,Loc_18,4.05,61,515,Friday,0,29
2023-05-12 00:00:00,Loc_19,3.2,24,920,Friday,0,22
2023-05-12 00:00:00,Loc_20,3.31,76,231,Friday,0,17
2023-05-12 01:00:00,Loc_1,3.56,6,636,Friday,0,20
2023-05-12 01:00:00,Loc_2,4.13,78,219,Friday,0,25
2023-05-12 01:00:00,Loc_3,4.31,90,542,Friday,0,26
2023-05-12 01:00:00,Loc_4,4.34,49,551,Friday,0,19
2023-05-12 01:00:00,Loc_5,3.36,33,787,Friday,0,20
2023-05-12 01:00:00,Loc_6,2.88,9,541,Friday,0,24
2023-05-12 01:00:00,Loc_7,2.64,60,571,Friday,0,26
2023-05-12 01:00:00,Loc_8,3.0,94,576,Friday,0,16
2023-05-12 01:00:00,Loc_9,3.8,22,605,Friday,0,26
2023-05-12 01:00:00,Loc_10,3.73,28,784,Friday,0,19
2023-05-12 01:00:00,Loc_11,2.61,57,954,Friday,0,30
2023-05-12 01:00:00,Loc_12,2.65,25,303,Friday,0,24
2023-05-12 01:00:00,Loc_13,3.69,26,660,Friday,0,15
2023-05-12 01:00:00,Loc_14,3.71,92,799,Friday,0,20
2023-05-12 01:00:00,Loc_15,3.9,23,739,Friday,0,25
2023-05-12 01:00:00,Loc_16,2.71,65,755,Friday,0,27
2023-05-12 01:00:00,Loc_17,2.83,23,444,Friday,0,21
2023-05-12 01:00:00,Loc_18,3.51,89,365,Friday,0,15
2023-05-12 01:00:00,Loc_19,3.25,5,972,Friday,0,23
2023-05-12 01:00:00,Loc_20,3.53,96,993,Friday,0,27
2023-05-12 02:00:00,Loc_1,3.25,67,405,Friday,0,16
2023-05-12 02:00:00,Loc_2,3.22,93,758,Friday,0,19
2023-05-12 02:00:00,Loc_3,4.27,46,274,Friday,0,23
2023-05-12 02:00:00,Loc_4,2.72,88,661,Friday,0,23
2023-05-12 02:00:00,Loc_5,3.34,25,537,Friday,0,26
2023-05-12 02:00:00,Loc_6,4.02,91,220,Friday,0,20
2023-05-12 02:00:00,Loc_7,3.41,59,405,Friday,0,25
2023-05-12 02:00:00,Loc_8,2.84,39,816,Friday,0,27
2023-05-12 02:00:00,Loc_9,2.86,57,283,Friday,0,15
2023-05-12 02:00:00,Loc_10,3.01,87,415,Friday,0,18
2023-05-12 02:00:00,Loc_11,3.18,66,700,Friday,0,18
2023-05-12 02:00:00,Loc_12,4.01,85,439,Friday,0,29
2023-05-12 02:00:00,Loc_13,2.94,35,263,Friday,0,29
2023-05-12 02:00:00,Loc_14,3.46,95,796,Friday,0,28
2023-05-12 02:00:00,Loc_15,3.26,87,982,Friday,0,28
2023-05-12 02:00:00,Loc_16,2.52,70,411,Friday,0,23
2023-05-12 02:00:00,Loc_17,4.03,64,476,Friday,0,25
2023-05-12 02:00:00,Loc_18,3.98,44,721,Friday,0,25
2023-05-12 02:00:00,Loc_19,4.42,15,232,Friday,0,28
2023-05-12 02:00:00,Loc_20,4.15,98,708,Friday,0,18
2023-05-12 03:00:00,Loc_1,2.59,98,443,Friday,0,17
2023-05-12 03:00:00,Loc_2,2.98,32,401,Friday,0,28
2023-05-12 03:00:00,Loc_3,3.97,7,623,Friday,0,18
2023-05-12 03:00:00,Loc_4,3.04,40,834,Friday,0,26
2023-05-12 03:00:00,Loc_5,2.97,50,467,Friday,0,21
2023-05-12 03:00:00,Loc_6,3.29,69,891,Friday,0,27
2023-05-12 03:00:00,Loc_7,3.02,6,912,Friday,0,18
2023-05-12 03:00:00,Loc_8,2.73,90,281,Friday,0,18
2023-05-12 03:00:00,Loc_9,4.36,60,504,Friday,0,30
2023-05-12 03:00:00,Loc_10,3.1,86,290,Friday,0,25
2023-05-12 03:00:00,Loc_11,3.41,34,346,Friday,0,30
2023-05-12 03:00:00,Loc_12,3.62,87,438,Friday,0,22
2023-05-12 03:00:00,Loc_13,3.09,56,659,Friday,0,28
2023-05-12 03:00:00,Loc_14,3.8,36,631,Friday,0,22
2023-05-12 03:00:00,Loc_15,3.62,52,878,Friday,0,19
2023-05-12 03:00:00,Loc_16,4.39,38,352,Friday,0,19
2023-05-12 03:00:00,Loc_17,3.52,71,418,Friday,0,15
2023-05-12 03:00:00,Loc_18,4.08,85,440,Friday,0,21
2023-05-12 03:00:00,Loc_19,2.81,89,635,Friday,0,26
2023-05-12 03:00:00,Loc_20,4.24,38,277,Friday,0,28
2023-05-12 04:00:00,Loc_1,4.47,61,387,Friday,0,18
2023-05-12 04:00:00,Loc_2,4.37,92,487,Friday,0,28
2023-05-12 04:00:00,Loc_3,3.44,35,372,Friday,0,24
2023-05-12 04:00:00,Loc_4,3.53,99,993,Friday,0,27
2023-05-12 04:00:00,Loc_5,3.9,22,680,Friday,0,29
2023-05-12 04:00:00,Loc_6,2.57,14,826,Friday,0,29
2023-05-12 04:00:00,Loc_7,2.83,70,376,Friday,0,30
2023-05-12 04:00:00,Loc_8,3.15,27,414,Friday,0,26
2023-05-12 04:00:00,Loc_9,3.67,55,422,Friday,0,24
2023-05-12 04:00:00,Loc_10,4.17,91,320,Friday,0,25
2023-05-12 04:00:00,Loc_11,3.76,42,530,Friday,0,29
2023-05-12 04:00:00,Loc_12,3.15,54,676,Friday,0,28
2023-05-12 04:00:00,Loc_13,4.43,87,436,Friday,0,18
2023-05-12 04:00:00,Loc_14,2.99,47,463,Friday,0,29
2023-05-12 04:00:00,Loc_15,3.57,37,263,Friday,0,29
2023-05-12 04:00:00,Loc_16,3.37,43,436,Friday,0,28
2023-05-12 04:00:00,Loc_17,2.52,91,939,Friday,0,15
2023-05-12 04:00:00,Loc_18,3.77,51,321,Friday,0,21
2023-05-12 04:00:00,Loc_19,3.24,97,781,Friday,0,15
2023-05-12 04:00:00,Loc_20,3.88,36,511,Friday,0,16
2023-05-12 05:00:00,Loc_1,4.12,83,617,Friday,0,28
2023-05-12 05:00:00,Loc_2,4.31,33,720,Friday,0,29
2023-05-12 05:00:00,Loc_3,4.18,57,286,Friday,0,28
2023-05-12 05:00:00,Loc_4,2.87,28,491,Friday,0,30
2023-05-12 05:00:00,Loc_5,2.82,64,587,Friday,0,24
2023-05-12 05:00:00,Loc_6,2.8,22,959,Friday,0,21
2023-05-12 05:00:00,Loc_7,3.77,75,477,Friday,0,15
2023-05-12 05:00:00,Loc_8,3.59,60,974,Friday,0,19
2023-05-12 05:00:00,Loc_9,2.73,17,476,Friday,0,23
2023-05-12 05:00:00,Loc_10,2.82,19,472,Friday,0,26
2023-05-12 05:00:00,Loc_11,4.29,95,222,Friday,0,26
2023-05-12 05:00:00,Loc_12,3.35,81,213,Friday,0,20
2023-05-12 05:00:00,Loc_13,3.65,20,261,Friday,0,25
2023-05-12 05:00:00,Loc_14,3.0,54,847,Friday,0,30
2023-05-12 05:00:00,Loc_15,3.02,76,698,Friday,0,27
2023-05-12 05:00:00,Loc_16,4.39,73,249,Friday,0,19
2023-05-12 05:00:00,Loc_17,3.91,64,677,Friday,0,22
2023-05-12 05:00:00,Loc_18,3.12,81,777,Friday,0,21
2023-05-12 05:00:00,Loc_19,3.51,26,603,Friday,0,30
2023-05-12 05:00:00,Loc_20,2.65,21,547,Friday,0,18
2023-05-12 06:00:00,Loc_1,2.56,9,639,Friday,0,18
2023-05-12 06:00:00,Loc_2,2.62,17,356,Friday,0,19
2023-05-12 06:00:00,Loc_3,3.99,22,788,Friday,0,30
2023-05-12 06:00:00,Loc_4,3.88,34,222,Friday,0,26
2023-05-12 06:00:00,Loc_5,4.19,5,237,Friday,0,18
2023-05-12 06:00:00,Loc_6,3.07,23,637,Friday,0,23
2023-05-12 06:00:00,Loc_7,3.8,18,1000,Friday,0,27
2023-05-12 06:00:00,Loc_8,3.14,55,1000,Friday,0,26
2023-05-12 06:00:00,Loc_9,4.48,11,419,Friday,0,26
2023-05-12 06:00:00,Loc_10,4.08,34,363,Friday,0,19
2023-05-12 06:00:00,Loc_11,4.25,16,243,Friday,0,19
2023-05-12 06:00:00,Loc_12,3.62,57,424,Friday,0,29
2023-05-12 06:00:00,Loc_13,2.87,15,970,Friday,0,22
2023-05-12 06:00:00,Loc_14,3.69,90,632,Friday,0,18
2023-05-12 06:00:00,Loc_15,2.7,11,821,Friday,0,19
2023-05-12 06:00:00,Loc_16,3.05,39,624,Friday,0,26
2023-05-12 06:00:00,Loc_17,3.24,26,591,Friday,0,20
2023-05-12 06:00:00,Loc_18,4.22,72,608,Friday,0,26
2023-05-12 06:00:00,Loc_19,4.11,35,624,Friday,0,21
2023-05-12 06:00:00,Loc_20,3.59,58,316,Friday,0,27
2023-05-12 07:00:00,Loc_1,3.23,64,976,Friday,0,26
2023-05-12 07:00:00,Loc_2,3.65,90,689,Friday,0,25
2023-05-12 07:00:00,Loc_3,2.96,94,467,Friday,0,27
2023-05-12 07:00:00,Loc_4,2.68,21,490,Friday,0,21
2023-05-12 07:00:00,Loc_5,4.09,34,662,Friday,0,27
2023-05-12 07:00:00,Loc_6,3.86,14,290,Friday,0,30
2023-05-12 07:00:00,Loc_7,3.71,96,820,Friday,0,22
2023-05-12 07:00:00,Loc_8,2.6,17,795,Friday,0,19
2023-05-12 07:00:00,Loc_9,3.57,29,988,Friday,0,16
2023-05-12 07:00:00,Loc_10,2.61,7,764,Friday,0,25
2023-05-12 07:00:00,Loc_11,4.47,45,426,Friday,0,25
2023-05-12 07:00:00,Loc_12,3.78,50,316,Friday,0,28
2023-05-12 07:00:00,Loc_13,4.14,94,892,Friday,0,27
2023-05-12 07:00:00,Loc_14,3.66,87,819,Friday,0,19
2023-05-12 07:00:00,Loc_15,4.34,47,767,Friday,0,28
2023-05-12 07:00:00,Loc_16,3.54,48,606,Friday,0,19
2023-05-12 07:00:00,Loc_17,2.65,24,993,Friday,0,15
2023-05-12 07:00:00,Loc_18,4.05,44,793,Friday,0,22
2023-05-12 07:00:00,Loc_19,3.78,15,755,Friday,0,24
2023-05-12 07:00:00,Loc_20,2.99,67,314,Friday,0,24
2023-05-12 08:00:00,Loc_1,2.79,6,924,Friday,0,25
2023-05-12 08:00:00,Loc_2,3.24,75,853,Friday,0,24
2023-05-12 08:00:00,Loc_3,4.01,17,754,Friday,0,21
2023-05-12 08:00:00,Loc_4,3.72,94,513,Friday,0,26
2023-05-12 08:00:00,Loc_5,3.62,71,251,Friday,0,20
2023-05-12 08:00:00,Loc_6,3.32,36,976,Friday,0,19
2023-05-12 08:00:00,Loc_7,3.03,69,965,Friday,0,21
2023-05-12 08:00:00,Loc_8,3.96,81,468,Friday,0,25
2023-05-12 08:00:00,Loc_9,3.43,68,978,Friday,0,17
2023-05-12 08:00:00,Loc_10,3.91,74,216,Friday,0,25
2023-05-12 08:00:00,Loc_11,4.19,6,577,Friday,0,24
2023-05-12 08:00:00,Loc_12,2.64,55,239,Friday,0,18
2023-05-12 08:00:00,Loc_13,4.08,50,844,Friday,0,18
2023-05-12 08:00:00,Loc_14,4.13,34,495,Friday,0,21
2023-05-12 08:00:00,Loc_15,4.37,10,393,Friday,0,16
2023-05-12 08:00:00,Loc_16,4.32,26,356,Friday,0,27
2023-05-12 08:00:00,Loc_17,3.21,98,997,Friday,0,30
2023-05-12 08:00:00,Loc_18,2.56,53,605,Friday,0,20
2023-05-12 08:00:00,Loc_19,2.67,60,768,Friday,0,29
2023-05-12 08:00:00,Loc_20,3.48,42,658,Friday,0,16
2023-05-12 09:00:00,Loc_1,4.41,30,721,Friday,0,20
2023-05-12 09:00:00,Loc_2,3.84,10,698,Friday,0,27
2023-05-12 09:00:00,Loc_3,4.02,45,825,Friday,0,24
2023-05-12 09:00:00,Loc_4,4.28,15,439,Friday,0,23
2023-05-12 09:00:00,Loc_5,2.9,74,961,Friday,0,18
2023-05-12 09:00:00,Loc_6,3.88,84,317,Friday,0,22
2023-05-12 09:00:00,Loc_7,3.01,7,453,Friday,0,18
2023-05-12 09:00:00,Loc_8,3.24,14,360,Friday,0,24
2023-05-12 09:00:00,Loc_9,3.15,44,969,Friday,0,15
2023-05-12 09:00:00,Loc_10,2.68,100,289,Friday,0,22
2023-05-12 09:00:00,Loc_11,2.64,9,931,Friday,0,15
2023-05-12 09:00:00,Loc_12,3.94,6,528,Friday,0,19
2023-05-12 09:00:00,Loc_13,2.93,76,447,Friday,0,25
2023-05-12 09:00:00,Loc_14,4.2,68,670,Friday,0,22
2023-05-12 09:00:00,Loc_15,3.49,30,616,Friday,0,25
2023-05-12 09:00:00,Loc_16,3.02,96,499,Friday,0,19
2023-05-12 09:00:00,Loc_17,2.73,52,498,Friday,0,30
2023-05-12 09:00:00,Loc_18,2.95,82,723,Friday,0,30
2023-05-12 09:00:00,Loc_19,4.17,75,338,Friday,0,17
2023-05-12 09:00:00,Loc_20,4.16,88,316,Friday,0,20
2023-05-12 10:00:00,Loc_1,2.67,62,630,Friday,0,29
2023-05-12 10:00:00,Loc_2,3.95,14,541,Friday,0,16
2023-05-12 10:00:00,Loc_3,4.2,27,884,Friday,0,23
2023-05-12 10:00:00,Loc_4,4.24,87,967,Friday,0,29
2023-05-12 10:00:00,Loc_5,4.28,58,876,Friday,0,27
2023-05-12 10:00:00,Loc_6,3.99,49,898,Friday,0,30
2023-05-12 10:00:00,Loc_7,3.79,6,357,Friday,0,20
2023-05-12 10:00:00,Loc_8,2.77,81,809,Friday,0,19
2023-05-12 10:00:00,Loc_9,4.27,97,778,Friday,0,22
2023-05-12 10:00:00,Loc_10,4.39,85,958,Friday,0,29
2023-05-12 10:00:00,Loc_11,3.97,78,360,Friday,0,25
2023-05-12 10:00:00,Loc_12,2.67,68,716,Friday,0,18
2023-05-12 10:00:00,Loc_13,4.49,94,330,Friday,0,20
2023-05-12 10:00:00,Loc_14,3.63,16,315,Friday,0,15
2023-05-12 10:00:00,Loc_15,2.58,10,685,Friday,0,26
2023-05-12 10:00:00,Loc_16,3.74,73,530,Friday,0,25
2023-05-12 10:00:00,Loc_17,4.5,86,580,Friday,0,19
2023-05-12 10:00:00,Loc_18,2.97,91,948,Friday,0,22
2023-05-12 10:00:00,Loc_19,3.94,93,450,Friday,0,21
2023-05-12 10:00:00,Loc_20,3.48,91,984,Friday,0,19
2023-05-12 11:00:00,Loc_1,2.58,8,330,Friday,0,27
2023-05-12 11:00:00,Loc_2,4.34,80,400,Friday,0,20
2023-05-12 11:00:00,Loc_3,3.62,18,934,Friday,0,15
2023-05-12 11:00:00,Loc_4,3.37,10,357,Friday,0,18
2023-05-12 11:00:00,Loc_5,3.82,64,831,Friday,0,15
2023-05-12 11:00:00,Loc_6,4.0,72,823,Friday,0,20
2023-05-12 11:00:00,Loc_7,2.63,95,944,Friday,0,17
2023-05-12 11:00:00,Loc_8,2.54,79,670,Friday,0,30
2023-05-12 11:00:00,Loc_9,4.49,7,205,Friday,0,26
2023-05-12 11:00:00,Loc_10,2.62,23,781,Friday,0,24
2023-05-12 11:00:00,Loc_11,3.02,79,765,Friday,0,18
2023-05-12 11:00:00,Loc_12,4.14,49,473,Friday,0,29
2023-05-12 11:00:00,Loc_13,2.76,75,405,Friday,0,22
2023-05-12 11:00:00,Loc_14,2.59,31,667,Friday,0,25
2023-05-12 11:00:00,Loc_15,4.04,26,954,Friday,0,28
2023-05-12 11:00:00,Loc_16,3.15,100,636,Friday,0,22
2023-05-12 11:00:00,Loc_17,4.45,68,983,Friday,0,23
2023-05-12 11:00:00,Loc_18,3.99,53,603,Friday,0,25
2023-05-12 11:00:00,Loc_19,3.4,46,307,Friday,0,30
2023-05-12 11:00:00,Loc_20,4.4,56,978,Friday,0,16
2023-05-12 12:00:00,Loc_1,3.96,51,478,Friday,0,25
2023-05-12 12:00:00,Loc_2,2.97,99,378,Friday,0,22
2023-05-12 12:00:00,Loc_3,3.82,64,482,Friday,0,20
2023-05-12 12:00:00,Loc_4,3.11,72,216,Friday,0,26
2023-05-12 12:00:00,Loc_5,3.94,65,469,Friday,0,18
2023-05-12 12:00:00,Loc_6,3.22,86,633,Friday,0,16
2023-05-12 12:00:00,Loc_7,4.17,46,773,Friday,0,18
2023-05-12 12:00:00,Loc_8,2.88,30,236,Friday,0,22
2023-05-12 12:00:00,Loc_9,3.58,24,996,Friday,0,27
2023-05-12 12:00:00,Loc_10,3.4,74,575,Friday,0,28
2023-05-12 12:00:00,Loc_11,4.5,26,321,Friday,0,20
2023-05-12 12:00:00,Loc_12,3.86,98,959,Friday,0,23
2023-05-12 12:00:00,Loc_13,3.97,51,222,Friday,0,27
2023-05-12 12:00:00,Loc_14,2.91,87,795,Friday,0,18
2023-05-12 12:00:00,Loc_15,3.46,78,295,Friday,0,22
2023-05-12 12:00:00,Loc_16,4.45,13,302,Friday,0,26
2023-05-12 12:00:00,Loc_17,4.17,44,490,Friday,0,17
2023-05-12 12:00:00,Loc_18,4.11,76,673,Friday,0,21
2023-05-12 12:00:00,Loc_19,3.07,88,740,Friday,0,22
2023-05-12 12:00:00,Loc_20,2.63,32,452,Friday,0,21
2023-05-12 13:00:00,Loc_1,4.05,76,565,Friday,0,26
2023-05-12 13:00:00,Loc_2,2.5,21,509,Friday,0,24
2023-05-12 13:00:00,Loc_3,2.71,59,722,Friday,0,25
2023-05-12 13:00:00,Loc_4,4.15,19,970,Friday,0,25
2023-05-12 13:00:00,Loc_5,4.1,59,403,Friday,0,20
2023-05-12 13:00:00,Loc_6,4.46,63,887,Friday,0,17
2023-05-12 13:00:00,Loc_7,3.5,47,390,Friday,0,22
2023-05-12 13:00:00,Loc_8,3.93,48,376,Friday,0,27
2023-05-12 13:00:00,Loc_9,2.78,61,704,Friday,0,29
2023-05-12 13:00:00,Loc_10,2.96,20,882,Friday,0,27
2023-05-12 13:00:00,Loc_11,3.13,98,914,Friday,0,24
2023-05-12 13:00:00,Loc_12,2.68,64,978,Friday,0,22
2023-05-12 13:00:00,Loc_13,3.88,98,453,Friday,0,26
2023-05-12 13:00:00,Loc_14,4.18,70,483,Friday,0,18
2023-05-12 13:00:00,Loc_15,2.95,7,827,Friday,0,30
2023-05-12 13:00:00,Loc_16,2.78,52,927,Friday,0,16
2023-05-12 13:00:00,Loc_17,2.77,25,541,Friday,0,22
2023-05-12 13:00:00,Loc_18,4.07,22,958,Friday,0,23
2023-05-12 13:00:00,Loc_19,3.89,10,957,Friday,0,30
2023-05-12 13:00:00,Loc_20,4.37,83,394,Friday,0,20
2023-05-12 14:00:00,Loc_1,3.46,47,567,Friday,0,16
2023-05-12 14:00:00,Loc_2,3.97,77,988,Friday,0,17
2023-05-12 14:00:00,Loc_3,2.6,35,777,Friday,0,16
2023-05-12 14:00:00,Loc_4,3.15,71,814,Friday,0,16
2023-05-12 14:00:00,Loc_5,4.31,84,873,Friday,0,18
2023-05-12 14:00:00,Loc_6,4.33,69,407,Friday,0,18
2023-05-12 14:00:00,Loc_7,4.27,63,575,Friday,0,26
2023-05-12 14:00:00,Loc_8,3.71,36,542,Friday,0,23
2023-05-12 14:00:00,Loc_9,2.83,57,654,Friday,0,28
2023-05-12 14:00:00,Loc_10,3.0,76,266,Friday,0,26
2023-05-12 14:00:00,Loc_11,4.24,88,756,Friday,0,27
2023-05-12 14:00:00,Loc_12,3.95,35,376,Friday,0,18
2023-05-12 14:00:00,Loc_13,2.88,66,751,Friday,0,21
2023-05-12 14:00:00,Loc_14,3.47,31,855,Friday,0,24
2023-05-12 14:00:00,Loc_15,4.37,74,285,Friday,0,15
2023-05-12 14:00:00,Loc_16,2.99,89,678,Friday,0,25
2023-05-12 14:00:00,Loc_17,4.07,72,762,Friday,0,28
2023-05-12 14:00:00,Loc_18,3.21,28,434,Friday,0,21
2023-05-12 14:00:00,Loc_19,3.26,65,667,Friday,0,29
2023-05-12 14:00:00,Loc_20,3.52,7,335,Friday,0,15
2023-05-12 15:00:00,Loc_1,3.86,44,884,Friday,0,19
2023-05-12 15:00:00,Loc_2,3.82,25,730,Friday,0,28
2023-05-12 15:00:00,Loc_3,2.63,9,662,Friday,0,18
2023-05-12 15:00:00,Loc_4,2.54,35,912,Friday,0,25
2023-05-12 15:00:00,Loc_5,2.99,22,231,Friday,0,16
2023-05-12 15:00:00,Loc_6,3.27,86,356,Friday,0,16
2023-05-12 15:00:00,Loc_7,2.96,56,819,Friday,0,27
2023-05-12 15:00:00,Loc_8,4.22,19,320,Friday,0,26
2023-05-12 15:00:00,Loc_9,4.16,43,840,Friday,0,23
2023-05-12 15:00:00,Loc_10,2.61,57,699,Friday,0,23
2023-05-12 15:00:00,Loc_11,4.3,83,502,Friday,0,26
2023-05-12 15:00:00,Loc_12,3.61,12,202,Friday,0,27
2023-05-12 15:00:00,Loc_13,3.09,7,992,Friday,0,19
2023-05-12 15:00:00,Loc_14,4.04,81,982,Friday,0,22
2023-05-12 15:00:00,Loc_15,3.25,45,795,Friday,0,20
2023-05-12 15:00:00,Loc_16,3.53,71,961,Friday,0,25
2023-05-12 15:00:00,Loc_17,4.2,5,393,Friday,0,29
2023-05-12 15:00:00,Loc_18,4.35,46,365,Friday,0,30
2023-05-12 15:00:00,Loc_19,4.45,22,966,Friday,0,30
2023-05-12 15:00:00,Loc_20,3.3,53,454,Friday,0,26
2023-05-12 16:00:00,Loc_1,2.64,41,596,Friday,0,28
2023-05-12 16:00:00,Loc_2,2.62,77,580,Friday,0,25
2023-05-12 16:00:00,Loc_3,2.79,63,409,Friday,0,24
2023-05-12 16:00:00,Loc_4,3.35,69,661,Friday,0,20
2023-05-12 16:00:00,Loc_5,3.39,22,769,Friday,0,20
2023-05-12 16:00:00,Loc_6,2.74,59,805,Friday,0,18
2023-05-12 16:00:00,Loc_7,3.98,48,430,Friday,0,24
2023-05-12 16:00:00,Loc_8,3.52,54,527,Friday,0,26
2023-05-12 16:00:00,Loc_9,2.64,85,949,Friday,0,23
2023-05-12 16:00:00,Loc_10,3.02,43,985,Friday,0,21
2023-05-12 16:00:00,Loc_11,3.87,79,978,Friday,0,26
2023-05-12 16:00:00,Loc_12,3.89,20,350,Friday,0,27
2023-05-12 16:00:00,Loc_13,3.05,37,656,Friday,0,23
2023-05-12 16:00:00,Loc_14,3.32,77,926,Friday,0,21
2023-05-12 16:00:00,Loc_15,2.79,16,349,Friday,0,21
2023-05-12 16:00:00,Loc_16,3.98,24,613,Friday,0,21
2023-05-12 16:00:00,Loc_17,3.25,28,207,Friday,0,26
2023-05-12 16:00:00,Loc_18,2.61,6,307,Friday,0,16
2023-05-12 16:00:00,Loc_19,3.7,14,710,Friday,0,29
2023-05-12 16:00:00,Loc_20,3.59,17,970,Friday,0,17
2023-05-12 17:00:00,Loc_1,4.08,98,339,Friday,0,29
2023-05-12 17:00:00,Loc_2,4.22,72,544,Friday,0,29
2023-05-12 17:00:00,Loc_3,3.97,6,787,Friday,0,26
2023-05-12 17:00:00,Loc_4,3.07,85,851,Friday,0,28
2023-05-12 17:00:00,Loc_5,3.45,68,651,Friday,0,15
2023-05-12 17:00:00,Loc_6,2.94,25,380,Friday,0,26
2023-05-12 17:00:00,Loc_7,3.98,19,232,Friday,0,23
2023-05-12 17:00:00,Loc_8,4.41,41,681,Friday,0,22
2023-05-12 17:00:00,Loc_9,4.27,75,488,Friday,0,26
